,state,year,county_name,county,cousub,vtd08,vtdid,ward,ward2,ward3,ward4,ward5,ward6,ed,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ad,nopad_vtdid,g2006_USS_tv,g2006_USS_dv,g2006_USS_rv,g2006_USH_tv,g2006_USH_dv,g2006_USH_rv,g2006_GOV_tv,g2006_GOV_dv,g2006_GOV_rv,g2006_STS_tv,g2006_STS_dv,g2006_STS_rv,g2006_STH_tv,g2006_STH_dv,g2006_STH_rv,g2006_REG_tv,g2006_REG_dv,g2006_REG_rv
78,NY,2006,Albany,1,1000,81,360010081,7,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600181,82.79,60.58,8.48,82.79,58.16,6.87,82.79,60.18,7.27,82.79,58.97,0,82.79,61.39,0,172.05,131.26,11.31
79,NY,2006,Albany,1,1000,82,360010082,7,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600182,54.81,39.56,5.77,54.81,40.63,4.53,54.81,41.38,4.95,54.81,40.96,0,54.81,40.39,0,100.56,71.63,7.91
80,NY,2006,Albany,1,1000,83,360010083,8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600183,284,226,20,284,228,15,284,220,26,284,222,0,284,224,0,409,340,20
81,NY,2006,Albany,1,1000,84,360010084,8,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600184,250,190,32,250,195,21,250,201,24,250,205,0,250,206,0,340,262,21
82,NY,2006,Albany,1,1000,85,360010085,8,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600185,173,127,27,173,141,15,173,140,15,173,142,0,173,136,0,251,192,27
83,NY,2006,Albany,1,1000,86,360010086,8,NA,NA,NA,NA,NA,6,8,5,9,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600186,1996,1470,284,1996,1561,194,1996,1500,268,1996,1535,0,1996,1529,0,2758,2067,200
84,NY,2006,Albany,1,1000,92,360010092,8,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600192,330,244,47,330,260,30,330,256,39,330,248,0,330,249,0,417,336,30
85,NY,2006,Albany,1,1000,93,360010093,8,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600193,296,209,50,296,220,35,296,219,43,296,222,0,296,221,0,426,336,27
86,NY,2006,Albany,1,1000,94,360010094,8,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600194,148,103,23,148,110,19,148,107,20,148,108,0,148,106,0,212,162,19
87,NY,2006,Albany,1,1000,95,360010095,9,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600195,178,135,12,178,141,10,178,138,12,178,133,0,178,132,0,325,229,23
88,NY,2006,Albany,1,1000,96,360010096,9,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600196,210,145,27,210,153,20,210,153,23,210,151,0,210,153,0,317,228,21
89,NY,2006,Albany,1,1000,97,360010097,9,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600197,1024,701,131,1024,740,92,1024,725,111,1024,739,0,1024,747,0,1482,1113,107
90,NY,2006,Albany,1,1000,99,360010099,9,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600199,353,226,47,353,251,32,353,236,44,353,255,0,353,245,0,532,374,49
91,NY,2006,Albany,1,1000,100,360010100,9,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001100,156,117,22,156,124,13,156,110,29,156,125,0,156,126,0,252,149,23
92,NY,2006,Albany,1,1000,101,360010101,9,NA,NA,NA,NA,NA,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001101,498,355,57,498,363,49,498,363,48,498,358,0,498,350,0,753,554,47
93,NY,2006,Albany,1,1000,103,360010103,9,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001103,46,32,6,46,31,6,46,31,6,46,30,0,46,30,0,109,73,15
94,NY,2006,Albany,1,1000,104,360010104,10,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001104,94,67,13,94,67,9,94,71,9,94,67,0,94,68,0,216,142,27
95,NY,2006,Albany,1,1000,105,360010105,10,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001105,190,121,23,190,138,17,190,135,13,190,129,0,190,128,0,412,275,39
96,NY,2006,Albany,1,1000,106,360010106,10,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001106,66,52,5,66,50,5,66,51,4,66,51,0,66,49,0,164,112,13
97,NY,2006,Albany,1,1000,107,360010107,10,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001107,125,83,18,125,92,10,125,88,14,125,89,0,125,84,0,227,153,18
98,NY,2006,Albany,1,1000,108,360010108,10,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001108,233,153,22,233,155,16,233,165,15,233,161,0,233,160,0,372,241,33
99,NY,2006,Albany,1,1000,109,360010109,10,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001109,189,118,22,189,115,18,189,115,19,189,120,0,189,116,0,333,223,24
100,NY,2006,Albany,1,1000,110,360010110,10,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001110,48,37,2,48,36,1,48,37,2,48,32,0,48,34,0,140,89,10
101,NY,2006,Albany,1,1000,111,360010111,10,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001111,106,73,11,106,72,11,106,79,8,106,68,0,106,75,0,437,231,33
102,NY,2006,Albany,1,1000,112,360010112,11,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001112,161,114,17,161,109,13,161,115,17,161,107,0,161,111,0,284,215,24
103,NY,2006,Albany,1,1000,113,360010113,11,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001113,65,50,5,65,44,5,65,45,5,65,44,0,65,41,0,215,144,9
104,NY,2006,Albany,1,1000,114,360010114,11,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001114,177,129,19,177,129,19,177,128,19,177,128,0,177,133,0,519,337,28
105,NY,2006,Albany,1,1000,115,360010115,11,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001115,181,100,23,181,105,20,181,102,23,181,106,0,181,103,0,294,171,33
106,NY,2006,Albany,1,1000,116,360010116,11,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001116,204,151,32,204,137,23,204,142,27,204,142,0,204,131,0,410,277,27
107,NY,2006,Albany,1,1000,117,360010117,11,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001117,289,201,34,289,218,24,289,211,30,289,209,0,289,214,0,533,396,25
108,NY,2006,Albany,1,1000,118,360010118,11,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001118,46,24,9,46,28,6,46,26,8,46,28,0,46,28,0,90,58,10
109,NY,2006,Albany,1,1000,119,360010119,11,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001119,74,55,9,74,51,10,74,55,8,74,52,0,74,52,0,170,120,15
110,NY,2006,Albany,1,1000,120,360010120,12,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001120,78,62,6,78,60,5,78,63,9,78,62,0,78,63,0,235,170,14
111,NY,2006,Albany,1,1000,121,360010121,12,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001121,75,61,9,75,59,7,75,55,14,75,58,0,75,60,0,173,141,9
112,NY,2006,Albany,1,1000,122,360010122,12,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001122,163,141,7,163,124,12,163,133,9,163,125,0,163,122,0,361,286,22
113,NY,2006,Albany,1,1000,123,360010123,12,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001123,260,200,38,260,211,29,260,205,33,260,208,0,260,201,0,388,281,37
114,NY,2006,Albany,1,1000,124,360010124,12,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001124,323,241,43,323,258,25,323,246,36,323,249,0,323,250,0,538,431,28
115,NY,2006,Albany,1,1000,125,360010125,12,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001125,248,189,43,248,195,30,248,196,28,248,201,0,248,195,0,397,269,30
116,NY,2006,Albany,1,1000,126,360010126,12,NA,NA,NA,NA,NA,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001126,609,406,105,609,444,75,609,443,76,609,443,0,609,444,0,867,667,67
117,NY,2006,Albany,1,1000,128,360010128,12,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001128,110,67,29,110,72,20,110,69,25,110,76,0,110,70,0,139,81,25
118,NY,2006,Albany,1,1000,129,360010129,12,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001129,33,26,5,33,26,5,33,26,5,33,26,0,33,28,0,56,42,6
119,NY,2006,Albany,1,1000,130,360010130,12,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001130,99,66,18,99,76,12,99,73,12,99,81,0,99,78,0,198,146,16
120,NY,2006,Albany,1,1000,131,360010131,13,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001131,213,138,24,213,136,27,213,144,21,213,135,0,213,136,0,318,207,26
121,NY,2006,Albany,1,1000,132,360010132,13,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001132,173,112,31,173,113,20,173,117,27,173,115,0,173,115,0,305,200,36
122,NY,2006,Albany,1,1000,133,360010133,13,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001133,302,201,36,302,209,30,302,196,34,302,215,0,302,214,0,456,330,38
123,NY,2006,Albany,1,1000,134,360010134,13,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001134,325,219,42,325,221,37,325,224,38,325,227,0,325,227,0,492,340,48
124,NY,2006,Albany,1,1000,135,360010135,13,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001135,406,290,58,406,303,42,406,298,49,406,302,0,406,308,0,569,420,42
125,NY,2006,Albany,1,1000,136,360010136,13,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001136,342,245,54,342,246,45,342,246,47,342,255,0,342,247,0,539,386,47
126,NY,2006,Albany,1,1000,137,360010137,13,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001137,231,155,50,231,169,31,231,157,48,231,164,0,231,159,0,319,244,22
127,NY,2006,Albany,1,1000,138,360010138,13,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,NY,2006,Albany,1,1000,139,360010139,13,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,NY,2006,Albany,1,1000,140,360010140,14,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001140,1013,705,125,1013,731,90,1013,704,112,1013,708,0,1013,723,0,1356,1049,89
130,NY,2006,Albany,1,1000,142,360010142,14,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001142,398,256,48,398,264,39,398,276,37,398,268,0,398,268,0,538,392,49
131,NY,2006,Albany,1,1000,144,360010144,14,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001144,356,260,54,356,277,7,356,265,52,356,272,0,356,268,0,471,340,33
132,NY,2006,Albany,1,1000,145,360010145,14,NA,NA,NA,NA,NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001145,897,645,138,897,685,92,897,679,112,897,681,0,897,685,0,1162,926,65
133,NY,2006,Albany,1,1000,147,360010147,14,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001147,334,236,58,334,255,35,334,249,49,334,250,0,334,255,0,539,413,39
134,NY,2006,Albany,1,1000,148,360010148,14,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001148,134,96,19,134,99,11,134,100,17,134,99,0,134,96,0,214,151,27
135,NY,2006,Albany,1,1000,149,360010149,14,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001149,144,112,12,144,123,7,144,122,9,144,109,0,144,115,0,202,168,12
136,NY,2006,Albany,1,1000,150,360010150,15,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001150,437,329,52,437,341,40,437,337,43,437,350,0,437,345,0,637,533,33
137,NY,2006,Albany,1,1000,151,360010151,15,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001151,169,132,17,169,137,7,169,133,11,169,135,0,169,136,0,232,203,9
138,NY,2006,Albany,1,1000,152,360010152,15,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001152,408,309,55,408,335,32,408,329,44,408,331,0,408,333,0,519,425,29
139,NY,2006,Albany,1,1000,153,360010153,15,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001153,757,510,156,757,526,139,757,534,139,757,523,0,757,517,0,1105,655,186
140,NY,2006,Albany,1,1000,154,360010154,15,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001154,221,151,30,221,163,22,221,162,26,221,162,0,221,168,0,775,363,94
141,NY,2006,Albany,1,1000,155,360010155,15,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,NY,2006,Albany,1,1000,156,360010156,15,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001156,254,186,34,254,183,34,254,186,34,254,188,0,254,185,0,400,241,67
143,NY,2006,Albany,1,1000,157,360010157,15,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001157,55,41,9,55,40,8,55,44,7,55,42,0,55,43,0,85,68,5
144,NY,2006,Albany,1,6211,158,360010158,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001158,522,264,140,522,288,106,522,286,120,522,292,0,522,288,0,787,406,126
145,NY,2006,Albany,1,6211,159,360010159,0,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001159,759,381,211,759,422,172,759,402,207,759,414,0,759,420,0,1222,602,220
146,NY,2006,Albany,1,6354,161,360010161,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001161,576,353,142,576,362,118,576,363,131,576,357,0,576,297,176,799,362,242
147,NY,2006,Albany,1,6354,162,360010162,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001162,676,419,177,676,451,135,676,446,155,676,436,0,676,364,197,927,392,251
148,NY,2006,Albany,1,6354,163,360010163,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001163,507,280,141,507,314,101,507,289,126,507,290,0,507,235,178,716,266,217
149,NY,2006,Albany,1,6354,164,360010164,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001164,698,372,177,698,405,140,698,383,188,698,401,0,698,302,222,973,316,315
150,NY,2006,Albany,1,6354,165,360010165,0,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001165,353,207,77,353,210,68,353,207,78,353,209,0,353,166,100,502,184,170
151,NY,2006,Albany,1,6354,166,360010166,0,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001166,672,393,167,672,407,147,672,411,166,672,400,0,672,323,213,945,355,303
152,NY,2006,Albany,1,6354,167,360010167,0,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001167,545,309,155,545,332,131,545,306,154,545,325,0,545,260,188,723,227,262
153,NY,2006,Albany,1,6354,168,360010168,0,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001168,581,342,127,581,353,120,581,350,127,581,331,0,581,272,179,788,288,244
154,NY,2006,Albany,1,6354,169,360010169,0,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001169,545,332,113,545,337,102,545,342,103,545,326,0,545,275,148,708,254,235
155,NY,2006,Albany,1,6354,170,360010170,0,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001170,592,333,122,592,351,114,592,346,124,592,351,0,592,297,150,845,309,258
156,NY,2006,Albany,1,6354,171,360010171,0,NA,NA,NA,NA,NA,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001171,1234,683,298,1234,737,238,1234,709,270,1234,718,0,1234,598,343,1739,630,502
157,NY,2006,Albany,1,6354,173,360010173,0,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36001173,307,157,91,307,167,83,307,159,95,307,149,0,307,134,109,421,126,172
