COUNTY NUMBER,COUNTY NAME,STATE PRC CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,"McCain, John (R)","Obama, Barack (D)","Chabot, Steve (R)","Driehaus, Steve (D)","Schmidt, Jean (R)","Wulsin, Victoria (D)","Mitakides, Jane (D)","Turner, Mike (R)","Carroll, Mike (D)","Jordan, Jim (R)","Latta, Bob (R)","Mays, George (D)","Stobbs, Richard (R)","Wilson, Charlie (D)","Austria, Steve (R)","Neuhardt, Sharen (D)","Boehner, John (R)","VonStein, Nicholas (D)","Kaptur, Marcy (D)","Leavitt, Bradley (R)","Kucinich, Dennis (D)","Trakas, Jim (R)","Fudge, Marcia (D)","Pekarek, Thomas (R)","Robinson, David (D)","Tiberi, Pat (R)","Potter, David (R)","Sutton, Betty (D)","LaTourette, Steven (R)","O'Neill, Bill (D)","Kilroy, Mary Jo (D)","Stivers, Steve (R)","Boccieri, John (D)","Schuring, Kirk (R)","Grassell, Duane (R)","Ryan, Tim (D)","Dailey, Fred (R)","Space, Zack (D)"
2,ALLEN,02-ACH,LIMA 7D,582,409,172,223,0,0,0,0,0,0,187,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-ACI,LIMA 7E,416,294,152,140,0,0,0,0,0,0,113,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-ACM,LIMA 8A,864,433,84,343,0,0,0,0,0,0,302,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-ACN,LIMA 8B,926,590,209,360,0,0,0,0,0,0,289,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-ACO,LIMA 8C,1130,708,259,427,0,0,0,0,0,0,339,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AES,MARION TWP A,1007,820,603,194,0,0,0,0,0,0,172,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AET,MARION TWP B,912,740,522,206,0,0,0,0,0,0,134,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AEX,MONROE TWP E,598,476,388,77,0,0,0,0,0,0,57,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AEY,MONROE TWP W,578,451,335,102,0,0,0,0,0,0,84,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFB,PERRY TWP A,726,509,340,158,0,0,0,0,0,0,150,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFC,PERRY TWP B,415,272,145,120,0,0,0,0,0,0,122,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AEZ,PERRY TWP E,536,420,299,117,0,0,0,0,0,0,85,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFA,PERRY TWP N,701,455,273,166,0,0,0,0,0,0,146,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFF,RICHLAND TWP A,753,588,408,152,0,0,0,0,0,0,123,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFG,RICHLAND TWP B,711,585,416,149,0,0,0,0,0,0,125,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFN,SHAWNEE TWP A,505,379,223,146,0,0,0,0,0,0,144,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFO,SHAWNEE TWP B,388,291,173,108,0,0,0,0,0,0,70,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFP,SHAWNEE TWP C,354,268,162,99,0,0,0,0,0,0,70,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFQ,SHAWNEE TWP D,536,424,305,103,0,0,0,0,0,0,84,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFR,SHAWNEE TWP E,604,489,346,140,0,0,0,0,0,0,106,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFS,SHAWNEE TWP F,531,433,283,141,0,0,0,0,0,0,110,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFT,SHAWNEE TWP G,394,331,225,101,0,0,0,0,0,0,79,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFU,SHAWNEE TWP H,473,360,251,105,0,0,0,0,0,0,72,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFV,SHAWNEE TWP I,517,412,294,107,0,0,0,0,0,0,68,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFW,SHAWNEE TWP J,374,296,209,81,0,0,0,0,0,0,65,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFX,SHAWNEE TWP K,361,293,221,65,0,0,0,0,0,0,63,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFY,SHAWNEE TWP L,465,371,268,98,0,0,0,0,0,0,78,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AFZ,SHAWNEE TWP M,537,411,281,120,0,0,0,0,0,0,82,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AGA,SHAWNEE TWP N,642,520,375,139,0,0,0,0,0,0,92,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AGI,SPENCER TWP A,624,464,342,115,0,0,0,0,0,0,87,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AGK,SPENCERVILLE VLG A,687,459,318,119,0,0,0,0,0,0,80,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AGL,SPENCERVILLE VLG B,633,444,282,141,0,0,0,0,0,0,103,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,ALLEN,02-AGN,SUGAR CREEK TWP A,888,699,524,163,0,0,0,0,0,0,126,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ASHLAND,03-P-AAA,ASHLAND CITY 1-A,934,701,449,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,382,0,0,0,0
3,ASHLAND,03-P-AAB,ASHLAND CITY 1-B,721,407,234,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,203,0,0,0,0
3,ASHLAND,03-P-AAC,ASHLAND CITY 1-C,615,452,318,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,257,0,0,0,0
3,ASHLAND,03-P-AAD,ASHLAND CITY 1-D,619,395,211,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,178,0,0,0,0
3,ASHLAND,03-P-AAE,ASHLAND CITY 1-E,573,447,316,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,273,0,0,0,0
3,ASHLAND,03-P-AAF,ASHLAND CITY 1-F,635,493,361,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,319,0,0,0,0
3,ASHLAND,03-P-AAG,ASHLAND CITY 2-A,518,295,160,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,130,0,0,0,0
3,ASHLAND,03-P-AAH,ASHLAND CITY 2-B,421,215,114,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,85,0,0,0,0
3,ASHLAND,03-P-AAI,ASHLAND CITY 2-C,537,387,222,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,172,0,0,0,0
3,ASHLAND,03-P-AAJ,ASHLAND CITY 2-D,349,236,138,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,116,0,0,0,0
3,ASHLAND,03-P-AAK,ASHLAND CITY 2-E,297,207,134,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,86,0,0,0,0
3,ASHLAND,03-P-AAL,ASHLAND CITY 2-F,398,227,127,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,107,0,0,0,0
3,ASHLAND,03-P-AAM,ASHLAND CITY 2-G,601,415,251,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,184,0,0,0,0
3,ASHLAND,03-P-AAN,ASHLAND CITY 2-H,393,302,198,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,160,0,0,0,0
3,ASHLAND,03-P-AAQ,ASHLAND CITY 3-A,468,228,108,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,82,0,0,0,0
3,ASHLAND,03-P-AAR,ASHLAND CITY 3-B,461,316,179,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,147,0,0,0,0
3,ASHLAND,03-P-AAS,ASHLAND CITY 3-C,490,334,193,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153,0,0,0,0
3,ASHLAND,03-P-AAT,ASHLAND CITY 3-D,405,213,108,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,97,0,0,0,0
3,ASHLAND,03-P-AAU,ASHLAND CITY 3-E,869,634,408,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,359,0,0,0,0
3,ASHLAND,03-P-AAV,ASHLAND CITY 3-F,809,384,177,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,146,0,0,0,0
3,ASHLAND,03-P-AAW,ASHLAND CITY 3-G,259,203,118,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,109,0,0,0,0
3,ASHLAND,03-P-AAZ,ASHLAND CITY 4-A,525,263,126,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,90,0,0,0,0
3,ASHLAND,03-P-ABA,ASHLAND CITY 4-B,484,263,136,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,102,0,0,0,0
3,ASHLAND,03-P-ABB,ASHLAND CITY 4-C,751,347,159,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,121,0,0,0,0
3,ASHLAND,03-P-ABC,ASHLAND CITY 4-D,728,402,202,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,156,0,0,0,0
3,ASHLAND,03-P-ABD,ASHLAND CITY 4-E,456,226,101,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,72,0,0,0,0
3,ASHLAND,03-P-ABF,BAILEY LAKES,284,180,108,64,0,0,0,0,0,0,0,0,111,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ASHLAND,03-P-ABG,CLEARCREEK TWP,786,551,340,199,0,0,0,0,0,0,0,0,323,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ASHLAND,03-P-ABI,GREEN TWP #1,688,497,315,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,211,0,0,0,0
3,ASHLAND,03-P-ABJ,GREEN TWP #2,638,481,270,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,218,0,0,0,0
3,ASHLAND,03-P-ABN,HANOVER TWP,779,513,286,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,211,0,0,0,0
3,ASHLAND,03-P-ACR,HAYESVILLE,349,231,140,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,90,0,0,0,0
3,ASHLAND,03-P-ABS,JACKSON #1,1070,749,398,326,0,0,0,0,0,0,0,0,388,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ASHLAND,03-P-ABT,JACKSON #2,1098,731,433,269,0,0,0,0,0,0,0,0,421,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ASHLAND,03-P-ACB,JEROMESVILLE,364,244,140,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,103,0,0,0,0
3,ASHLAND,03-P-ABV,LAKE TWP,485,356,218,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,172,0,0,0,0
3,ASHLAND,03-P-ABO,LOUDONVILLE #1,791,522,258,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,224,0,0,0,0
3,ASHLAND,03-P-ABP,LOUDONVILLE #2,618,384,209,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,165,0,0,0,0
3,ASHLAND,03-P-ABQ,LOUDONVILLE #3,633,410,249,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,193,0,0,0,0
3,ASHLAND,03-P-ACV,MIFFLIN TWP #1,479,335,219,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,169,0,0,0,0
3,ASHLAND,03-P-ACW,MIFFLIN TWP #2,474,336,198,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,142,0,0,0,0
3,ASHLAND,03-P-ABY,MILTON TWP #1,446,337,217,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,171,0,0,0,0
3,ASHLAND,03-P-ABZ,MILTON TWP #2,659,506,343,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,279,0,0,0,0
3,ASHLAND,03-P-ACA,MILTON TWP #3,595,419,284,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,221,0,0,0,0
3,ASHLAND,03-P-ACC,MOHICAN TWP #1,534,386,238,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,188,0,0,0,0
3,ASHLAND,03-P-ACD,MOHICAN TWP #2,561,422,276,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,193,0,0,0,0
3,ASHLAND,03-P-ACE,MONTGOMERY TWP #1,624,476,337,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,291,0,0,0,0
3,ASHLAND,03-P-ACF,MONTGOMERY TWP #2,401,277,171,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,133,0,0,0,0
3,ASHLAND,03-P-ACG,MONTGOMERY TWP #3,514,393,262,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,208,0,0,0,0
3,ASHLAND,03-P-ACH,MONTGOMERY TWP #4,611,437,325,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,249,0,0,0,0
3,ASHLAND,03-P-ACI,ORANGE TWP #1,624,433,281,135,0,0,0,0,0,0,0,0,257,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ASHLAND,03-P-ACJ,ORANGE TWP #2,643,454,268,168,0,0,0,0,0,0,0,0,246,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ASHLAND,03-P-ACK,ORANGE TWP #3,614,424,255,156,0,0,0,0,0,0,0,0,240,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ASHLAND,03-P-ACL,PERRY TWP #1,630,468,285,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,207,0,0,0,0
3,ASHLAND,03-P-ACM,PERRY TWP #2,763,512,306,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,252,0,0,0,0
3,ASHLAND,03-P-ABK,PERRYSVILLE,516,295,136,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,112,0,0,0,0
3,ASHLAND,03-P-ABU,POLK VILLAGE,261,176,87,81,0,0,0,0,0,0,0,0,84,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ASHLAND,03-P-ACN,RUGGLES TWP,698,490,289,176,0,0,0,0,0,0,0,0,266,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ASHLAND,03-P-ABH,SAVANNAH,273,173,103,63,0,0,0,0,0,0,0,0,104,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ASHLAND,03-P-ACO,SULLIVAN TWP #1,923,592,334,237,0,0,0,0,0,0,0,0,300,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ASHLAND,03-P-ACP,SULLIVAN TWP #2,756,448,231,197,0,0,0,0,0,0,0,0,207,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ASHLAND,03-P-ACQ,TROY TWP,900,615,311,270,0,0,0,0,0,0,0,0,319,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ASHLAND,03-P-ACS,VERMILLION TWP #1,560,391,251,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,188,0,0,0,0
3,ASHLAND,03-P-ACT,VERMILLION TWP #2,516,404,254,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,202,0,0,0,0
3,ASHLAND,03-P-ACU,VERMILLION TWP #3,600,430,285,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,195,0,0,0,0
4,ASHTABULA,04054-ABZ,ANDOVER TWP 1,714,459,208,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,181,0,0,0,0,0,0,0,0
4,ASHTABULA,04055-ACA,ANDOVER TWP 2,482,370,203,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,118,0,0,0,0,0,0,0,0
4,ASHTABULA,04052-ACB,ANDOVER VILLAGE 1,222,444,91,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,66,0,0,0,0,0,0,0,0
4,ASHTABULA,04053-ACC,ANDOVER VILLAGE 2,224,448,117,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,73,0,0,0,0,0,0,0,0
4,ASHTABULA,04001-AAA,ASHTABULA 1-A,485,397,132,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,178,0,0,0,0,0,0,0,0
4,ASHTABULA,04002-AAB,ASHTABULA 1-B,358,285,87,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,148,0,0,0,0,0,0,0,0
4,ASHTABULA,04003-AAC,ASHTABULA 1-C,267,212,58,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,125,0,0,0,0,0,0,0,0
4,ASHTABULA,04004-AAD,ASHTABULA 1-D,423,297,85,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,164,0,0,0,0,0,0,0,0
4,ASHTABULA,04005-AAE,ASHTABULA 1-E,510,386,138,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,184,0,0,0,0,0,0,0,0
4,ASHTABULA,04006-AAF,ASHTABULA 1-F,365,294,110,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140,0,0,0,0,0,0,0,0
4,ASHTABULA,04007-AAG,ASHTABULA 1-G,287,244,79,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,106,0,0,0,0,0,0,0,0
4,ASHTABULA,04008-AAH,ASHTABULA 2-A,482,286,67,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,167,0,0,0,0,0,0,0,0
4,ASHTABULA,04009-AAI,ASHTABULA 2-B,408,288,85,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,168,0,0,0,0,0,0,0,0
4,ASHTABULA,04010-AAJ,ASHTABULA 2-C,432,324,76,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,188,0,0,0,0,0,0,0,0
4,ASHTABULA,04011-AAK,ASHTABULA 2-D,328,252,69,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,138,0,0,0,0,0,0,0,0
4,ASHTABULA,04012-AAL,ASHTABULA 2-E,414,283,89,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,155,0,0,0,0,0,0,0,0
4,ASHTABULA,04013-AAM,ASHTABULA 2-F,383,264,63,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,132,0,0,0,0,0,0,0,0
4,ASHTABULA,04014-AAN,ASHTABULA 3-A,391,167,35,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,101,0,0,0,0,0,0,0,0
4,ASHTABULA,04015-AAO,ASHTABULA 3-B,595,291,65,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,169,0,0,0,0,0,0,0,0
4,ASHTABULA,04016-AAP,ASHTABULA 3-C,418,256,54,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,152,0,0,0,0,0,0,0,0
4,ASHTABULA,04017-AAQ,ASHTABULA 3-D,596,326,30,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,234,0,0,0,0,0,0,0,0
4,ASHTABULA,04018-AAR,ASHTABULA 4-A,405,218,45,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,126,0,0,0,0,0,0,0,0
4,ASHTABULA,04019-AAS,ASHTABULA 4-B,576,275,71,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,134,0,0,0,0,0,0,0,0
4,ASHTABULA,04020-AAT,ASHTABULA 4-C,377,294,108,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,140,0,0,0,0,0,0,0,0
4,ASHTABULA,04021-AAU,ASHTABULA 4-D,490,309,96,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,154,0,0,0,0,0,0,0,0
4,ASHTABULA,04022-AAV,ASHTABULA 4-E,296,215,79,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,99,0,0,0,0,0,0,0,0
